clip_id,condition,model_name,predicted_intent,is_valid,prompt_tokens,completion_tokens
10286,ns_metricgan,google/gemini-2.5-pro,play_game,True,369,3
10288,ns_metricgan,google/gemini-2.5-pro,play_game,True,373,3
10292,ns_metricgan,google/gemini-2.5-pro,play_game,True,368,3
10296,ns_metricgan,google/gemini-2.5-pro,play_game,True,374,3
103,ns_metricgan,google/gemini-2.5-pro,general_greet,True,368,3
1030,ns_metricgan,google/gemini-2.5-pro,qa_factoid,True,371,4
10302,ns_metricgan,google/gemini-2.5-pro,play_game,True,365,3
10308,ns_metricgan,google/gemini-2.5-pro,play_game,True,367,3
10317,ns_metricgan,google/gemini-2.5-pro,play_music,True,368,3
10319,ns_metricgan,google/gemini-2.5-pro,play_game,True,366,3
10321,ns_metricgan,google/gemini-2.5-pro,play_game,True,371,3
10323,ns_metricgan,google/gemini-2.5-pro,play_game,True,367,3
10333,ns_metricgan,google/gemini-2.5-pro,play_game,True,365,3
10335,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,371,4
10338,ns_metricgan,google/gemini-2.5-pro,play_game,True,378,3
10339,ns_metricgan,google/gemini-2.5-pro,play_game,True,375,3
10346,ns_metricgan,google/gemini-2.5-pro,play_game,True,370,3
10349,ns_metricgan,google/gemini-2.5-pro,play_game,True,376,3
10350,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,365,4
10352,ns_metricgan,google/gemini-2.5-pro,play_game,True,367,3
10353,ns_metricgan,google/gemini-2.5-pro,play_game,True,368,3
10355,ns_metricgan,google/gemini-2.5-pro,general_greet,True,366,3
10357,ns_metricgan,google/gemini-2.5-pro,play_game,True,365,3
10365,ns_metricgan,google/gemini-2.5-pro,play_game,True,374,3
10366,ns_metricgan,google/gemini-2.5-pro,play_game,True,370,3
10381,ns_metricgan,google/gemini-2.5-pro,play_game,True,369,3
10399,ns_metricgan,google/gemini-2.5-pro,play_game,True,368,3
10403,ns_metricgan,google/gemini-2.5-pro,calendar_query,True,365,3
10406,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,367,4
1042,ns_metricgan,google/gemini-2.5-pro,query,True,369,1
10426,ns_metricgan,google/gemini-2.5-pro,calendar_query,True,370,3
10427,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,368,3
1043,ns_metricgan,google/gemini-2.5-pro,takeaway_order,True,372,4
10430,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,370,3
10433,ns_metricgan,google/gemini-2.5-pro,lists_query,True,366,3
10440,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,368,4
10442,ns_metricgan,google/gemini-2.5-pro,calendar_remove,True,368,3
10444,ns_metricgan,google/gemini-2.5-pro,alarm_set,True,365,3
10451,ns_metricgan,google/gemini-2.5-pro,general_greet,True,365,3
10455,ns_metricgan,google/gemini-2.5-pro,social_post,True,368,3
10462,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,368,3
1047,ns_metricgan,google/gemini-2.5-pro,play_music,True,376,3
10471,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,373,5
10472,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,371,4
1048,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,368,4
10493,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,368,4
10494,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,366,3
10497,ns_metricgan,google/gemini-2.5-pro,recommendation_locations,True,375,4
10501,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,367,5
10503,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,375,5
10508,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,366,4
10512,ns_metricgan,google/gemini-2.5-pro,lists_query,True,369,3
10513,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,371,5
10523,ns_metricgan,google/gemini-2.5-pro,music_dislikeness,True,371,5
10525,ns_metricgan,google/gemini-2.5-pro,calendar_set,True,370,3
10527,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,366,3
10534,ns_metricgan,google/gemini-2.5-pro,lists_query,True,372,3
10538,ns_metricgan,google/gemini-2.5-pro,lists_query,True,370,3
10563,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,370,5
10565,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,366,4
10568,ns_metricgan,google/gemini-2.5-pro,general_greet,True,365,3
10570,ns_metricgan,google/gemini-2.5-pro,general_greet,True,367,3
10571,ns_metricgan,google/gemini-2.5-pro,qa_factoid,True,363,4
10577,ns_metricgan,google/gemini-2.5-pro,lists_query,True,368,3
10579,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,367,3
10588,ns_metricgan,google/gemini-2.5-pro,lists_query,True,370,3
1059,ns_metricgan,google/gemini-2.5-pro,iot_cleaning,True,368,3
10590,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,371,3
10600,ns_metricgan,google/gemini-2.5-pro,general_greet,True,379,3
10608,ns_metricgan,google/gemini-2.5-pro,query,True,366,1
1061,ns_metricgan,google/gemini-2.5-pro,news_query,True,373,3
10621,ns_metricgan,google/gemini-2.5-pro,takeaway_order,True,370,4
1063,ns_metricgan,google/gemini-2.5-pro,alarm_set,True,369,3
10636,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,369,5
10640,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,372,5
10645,ns_metricgan,google/gemini-2.5-pro,lists_query,True,371,3
1065,ns_metricgan,google/gemini-2.5-pro,audio_volume_other,True,367,5
10655,ns_metricgan,google/gemini-2.5-pro,post,True,373,1
10667,ns_metricgan,google/gemini-2.5-pro,lists_query,True,369,3
10673,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,368,3
10674,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,367,3
10678,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,366,4
10679,ns_metricgan,google/gemini-2.5-pro,lists_query,True,373,3
10684,ns_metricgan,google/gemini-2.5-pro,general_greet,True,365,3
10687,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,375,4
10696,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,365,4
10699,ns_metricgan,google/gemini-2.5-pro,lists_query,True,371,3
10709,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,370,4
1071,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,370,4
10712,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,367,5
10718,ns_metricgan,google/gemini-2.5-pro,remove,True,369,1
1072,ns_metricgan,google/gemini-2.5-pro,hue_lightup,True,372,4
10731,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,368,4
10738,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,372,5
10743,ns_metricgan,google/gemini-2.5-pro,remove,True,365,1
10753,ns_metricgan,google/gemini-2.5-pro,lists_query,True,373,3
10755,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,375,3
10756,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,367,3
10757,ns_metricgan,google/gemini-2.5-pro,general_greet,True,371,3
10759,ns_metricgan,google/gemini-2.5-pro,email_query,True,368,3
1076,ns_metricgan,google/gemini-2.5-pro,music_dislikeness,True,368,5
10760,ns_metricgan,google/gemini-2.5-pro,lists_query,True,372,3
10770,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,369,3
10772,ns_metricgan,google/gemini-2.5-pro,calendar_query,True,373,3
10776,ns_metricgan,google/gemini-2.5-pro,lists_query,True,371,3
10786,ns_metricgan,google/gemini-2.5-pro,lists_query,True,369,3
10790,ns_metricgan,google/gemini-2.5-pro,lists_query,True,368,3
10792,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,369,5
10804,ns_metricgan,google/gemini-2.5-pro,lists_query,True,367,3
10805,ns_metricgan,google/gemini-2.5-pro,lists_query,True,371,3
10808,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,369,3
10812,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,372,3
10815,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,369,5
10816,ns_metricgan,google/gemini-2.5-pro,createoradd,True,366,3
10824,ns_metricgan,google/gemini-2.5-pro,music_likeness,True,368,4
10825,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,366,3
10827,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,366,3
10828,ns_metricgan,google/gemini-2.5-pro,qa_maths,True,363,4
10832,ns_metricgan,google/gemini-2.5-pro,calendar_query,True,372,3
1084,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,368,4
10843,ns_metricgan,google/gemini-2.5-pro,news_query,True,371,3
10846,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,393,3
10848,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,369,3
10851,ns_metricgan,google/gemini-2.5-pro,lists_query,True,368,3
10853,ns_metricgan,google/gemini-2.5-pro,remove,True,367,1
10855,ns_metricgan,google/gemini-2.5-pro,lists_query,True,369,3
10858,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,365,5
10868,ns_metricgan,google/gemini-2.5-pro,lists_query,True,371,3
10887,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,366,3
10893,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,371,4
10895,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,368,3
10898,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,372,5
1090,ns_metricgan,google/gemini-2.5-pro,iot_hue_lightup,True,369,6
10909,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,371,4
10915,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,367,5
10927,ns_metricgan,google/gemini-2.5-pro,lists_query,True,368,3
1093,ns_metricgan,google/gemini-2.5-pro,news_query,True,369,3
10931,ns_metricgan,google/gemini-2.5-pro,music_query,True,367,3
10936,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,370,3
10938,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,370,4
10940,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,368,5
10954,ns_metricgan,google/gemini-2.5-pro,lists_query,True,371,3
10956,ns_metricgan,google/gemini-2.5-pro,email_querycontact,True,370,4
10957,ns_metricgan,google/gemini-2.5-pro,lists_query,True,372,3
10960,ns_metricgan,google/gemini-2.5-pro,music_query,True,370,3
10970,ns_metricgan,google/gemini-2.5-pro,remove,True,366,1
10979,ns_metricgan,google/gemini-2.5-pro,lists_query,True,373,3
1098,ns_metricgan,google/gemini-2.5-pro,datetime_query,True,377,3
10981,ns_metricgan,google/gemini-2.5-pro,lists_query,True,368,3
10982,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,368,5
10985,ns_metricgan,google/gemini-2.5-pro,general_greet,True,367,3
10990,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,370,4
10996,ns_metricgan,google/gemini-2.5-pro,email_querycontact,True,372,4
10999,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,366,5
11023,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,366,3
11024,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,368,3
11026,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,368,5
11029,ns_metricgan,google/gemini-2.5-pro,music_dislikeness,True,368,5
11053,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,374,5
11067,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,370,5
11075,ns_metricgan,google/gemini-2.5-pro,lists_query,True,369,3
1108,ns_metricgan,google/gemini-2.5-pro,play_music,True,372,3
11081,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,368,4
11085,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,367,4
11098,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,374,3
11107,ns_metricgan,google/gemini-2.5-pro,lists_query,True,368,3
11124,ns_metricgan,google/gemini-2.5-pro,lists_query,True,369,3
11125,ns_metricgan,google/gemini-2.5-pro,query,True,370,1
11133,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,371,3
11140,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,367,4
11141,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,376,5
11146,ns_metricgan,google/gemini-2.5-pro,email_querycontact,True,369,4
1115,ns_metricgan,google/gemini-2.5-pro,music_query,True,369,3
11154,ns_metricgan,google/gemini-2.5-pro,general_greet,True,365,3
11157,ns_metricgan,google/gemini-2.5-pro,createoradd,True,367,3
11162,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,370,3
11164,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,368,4
11166,ns_metricgan,google/gemini-2.5-pro,play_game,True,366,3
11168,ns_metricgan,google/gemini-2.5-pro,lists_remove,True,366,3
11172,ns_metricgan,google/gemini-2.5-pro,query,True,368,1
11174,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,372,5
11177,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,369,5
11180,ns_metricgan,google/gemini-2.5-pro,lists_query,True,366,3
11186,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,368,4
11189,ns_metricgan,google/gemini-2.5-pro,lists_query,True,366,3
1120,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,368,4
11204,ns_metricgan,google/gemini-2.5-pro,qa_factoid,True,371,4
1121,ns_metricgan,google/gemini-2.5-pro,play_audiobook,True,370,4
11215,ns_metricgan,google/gemini-2.5-pro,lists_query,True,364,3
1123,ns_metricgan,google/gemini-2.5-pro,play_music,True,371,3
11238,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,368,5
1124,ns_metricgan,google/gemini-2.5-pro,play_music,True,374,3
11250,ns_metricgan,google/gemini-2.5-pro,lists_query,True,370,3
11257,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,369,4
11259,ns_metricgan,google/gemini-2.5-pro,music,True,368,1
11261,ns_metricgan,google/gemini-2.5-pro,music,True,364,1
11265,ns_metricgan,google/gemini-2.5-pro,general_greet,True,366,3
11266,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,371,4
11267,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,373,4
1127,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,371,4
11270,ns_metricgan,google/gemini-2.5-pro,podcasts,True,367,2
11272,ns_metricgan,google/gemini-2.5-pro,play_music,True,365,3
11273,ns_metricgan,google/gemini-2.5-pro,play_audiobook,True,371,4
11279,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,375,4
11286,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,370,4
11296,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,367,4
11302,ns_metricgan,google/gemini-2.5-pro,play_audiobook,True,368,4
11303,ns_metricgan,google/gemini-2.5-pro,podcasts,True,368,2
11306,ns_metricgan,google/gemini-2.5-pro,radio,True,370,1
11318,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,372,4
11322,ns_metricgan,google/gemini-2.5-pro,weather_query,True,370,3
11328,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,369,4
11331,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,374,4
11335,ns_metricgan,google/gemini-2.5-pro,play_music,True,370,3
11339,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,369,4
11340,ns_metricgan,google/gemini-2.5-pro,podcasts,True,374,2
11341,ns_metricgan,google/gemini-2.5-pro,news_query,True,371,3
11343,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,373,4
11345,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,368,4
11349,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,373,4
11353,ns_metricgan,google/gemini-2.5-pro,podcasts,True,366,2
11361,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,370,4
11366,ns_metricgan,google/gemini-2.5-pro,transport_query,True,370,3
11368,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,365,4
11376,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,370,4
11384,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,378,4
11409,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,369,4
11417,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,367,4
11418,ns_metricgan,google/gemini-2.5-pro,qa_stock,True,371,3
11420,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,371,4
11423,ns_metricgan,google/gemini-2.5-pro,music_settings,True,369,3
11424,ns_metricgan,google/gemini-2.5-pro,quirky,True,367,2
11426,ns_metricgan,google/gemini-2.5-pro,lists_query,True,366,3
11427,ns_metricgan,google/gemini-2.5-pro,music_dislikeness,True,366,5
11437,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,369,4
11438,ns_metricgan,google/gemini-2.5-pro,podcasts,True,372,2
1144,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,367,4
11442,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,370,4
11451,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,375,4
11453,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,367,4
11455,ns_metricgan,google/gemini-2.5-pro,play_audiobook,True,368,4
11458,ns_metricgan,google/gemini-2.5-pro,podcasts,True,370,2
11459,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,372,4
11460,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,372,4
11467,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,373,4
11470,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,370,4
11474,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,366,4
11476,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,367,4
1148,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,371,4
11483,ns_metricgan,google/gemini-2.5-pro,play_game,True,367,3
11490,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,369,4
11502,ns_metricgan,google/gemini-2.5-pro,music,True,365,1
11505,ns_metricgan,google/gemini-2.5-pro,social_post,True,371,3
1151,ns_metricgan,google/gemini-2.5-pro,iot_cleaning,True,368,3
11514,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,371,4
11515,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,373,4
11525,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,371,4
11529,ns_metricgan,google/gemini-2.5-pro,createoradd,True,374,3
11536,ns_metricgan,google/gemini-2.5-pro,lists_createoradd,True,370,5
11539,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,366,4
11546,ns_metricgan,google/gemini-2.5-pro,play_game,True,372,3
11554,ns_metricgan,google/gemini-2.5-pro,play_podcasts,True,370,4
1156,ns_metricgan,google/gemini-2.5-pro,news_query,True,370,3
11563,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,369,4
11570,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,370,4
1158,ns_metricgan,google/gemini-2.5-pro,qa_definition,True,364,3
11582,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,375,4
11585,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,368,4
11598,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,376,4
1160,ns_metricgan,google/gemini-2.5-pro,weather_query,True,372,3
11600,ns_metricgan,google/gemini-2.5-pro,recommendation_movies,True,375,4
11607,ns_metricgan,google/gemini-2.5-pro,social_query,True,373,3
11610,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,377,4
11612,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,368,4
11616,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,371,4
11628,ns_metricgan,google/gemini-2.5-pro,recommendation_locations,True,371,4
11633,ns_metricgan,google/gemini-2.5-pro,recommendation_movies,True,370,4
11634,ns_metricgan,google/gemini-2.5-pro,recommendation_movies,True,369,4
11636,ns_metricgan,google/gemini-2.5-pro,qa_factoid,True,368,4
11643,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,374,4
11644,ns_metricgan,google/gemini-2.5-pro,game,True,371,1
11650,ns_metricgan,google/gemini-2.5-pro,qa_factoid,True,417,4
11664,ns_metricgan,google/gemini-2.5-pro,recommendation_locations,True,379,4
11665,ns_metricgan,google/gemini-2.5-pro,recommendation_locations,True,382,4
11677,ns_metricgan,google/gemini-2.5-pro,locations,True,369,1
11678,ns_metricgan,google/gemini-2.5-pro,recommendation_locations,True,376,4
11681,ns_metricgan,google/gemini-2.5-pro,recommendation_locations,True,368,4
11685,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,373,4
11695,ns_metricgan,google/gemini-2.5-pro,recommendation_movies,True,370,4
11700,ns_metricgan,google/gemini-2.5-pro,recommendation_locations,True,372,4
11705,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,370,4
11706,ns_metricgan,google/gemini-2.5-pro,recommendation_locations,True,368,4
11720,ns_metricgan,google/gemini-2.5-pro,qa_factoid,True,364,4
11733,ns_metricgan,google/gemini-2.5-pro,recommendation_movies,True,368,4
11744,ns_metricgan,google/gemini-2.5-pro,recommendation_movies,True,372,4
11751,ns_metricgan,google/gemini-2.5-pro,recommendation_locations,True,371,4
1176,ns_metricgan,google/gemini-2.5-pro,music_query,True,372,3
11764,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,365,4
11767,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,374,4
11770,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,371,4
11773,ns_metricgan,google/gemini-2.5-pro,recommendation_movies,True,369,4
11778,ns_metricgan,google/gemini-2.5-pro,recommendation_locations,True,372,4
11782,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,372,4
11796,ns_metricgan,google/gemini-2.5-pro,recommendation_locations,True,375,4
11798,ns_metricgan,google/gemini-2.5-pro,calendar_query,True,372,3
1180,ns_metricgan,google/gemini-2.5-pro,news_query,True,372,3
11802,ns_metricgan,google/gemini-2.5-pro,recommendation_locations,True,371,4
11812,ns_metricgan,google/gemini-2.5-pro,general_quirky,True,372,4
11825,ns_metricgan,google/gemini-2.5-pro,recommendation_locations,True,373,4
11827,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,368,4
11839,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,369,4
11841,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,372,4
11844,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,371,4
11845,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,375,4
11858,ns_metricgan,google/gemini-2.5-pro,music_likeness,True,367,4
11860,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,368,4
11861,ns_metricgan,google/gemini-2.5-pro,recommendation_movies,True,371,4
11862,ns_metricgan,google/gemini-2.5-pro,general_greet,True,365,3
11867,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,371,4
11871,ns_metricgan,google/gemini-2.5-pro,recommendation_movies,True,370,4
11875,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,371,4
11903,ns_metricgan,google/gemini-2.5-pro,recommendation_locations,True,369,4
11904,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,372,4
11905,ns_metricgan,google/gemini-2.5-pro,recommendation_events,True,372,4
1191,ns_metricgan,google/gemini-2.5-pro,datetime_convert,True,377,3
11911,ns_metricgan,google/gemini-2.5-pro,general_greet,True,368,3
11914,ns_metricgan,google/gemini-2.5-pro,quirky,True,370,2
11915,ns_metricgan,google/gemini-2.5-pro,takeaway_order,True,367,4
11916,ns_metricgan,google/gemini-2.5-pro,recommendation_locations,True,370,4
11920,ns_metricgan,google/gemini-2.5-pro,recommendation_movies,True,369,4
